ORTHOLOG_GRP	NUM_MISSING	ALL_SINGLE	Anasp1	Neosp1	Orpsp1_1	Pirfi3
ORTHO_7398	1	yes	1	1	1	0
ORTHO_7400	1	yes	1	1	0	1
ORTHO_7401	1	yes	1	1	0	1
ORTHO_7402	1	yes	1	1	0	1
ORTHO_7403	1	yes	1	1	0	1
ORTHO_7406	1	yes	1	1	1	0
ORTHO_7407	1	yes	1	1	0	1
ORTHO_7408	1	yes	0	1	1	1
ORTHO_7409	1	yes	1	0	1	1
ORTHO_7410	1	yes	1	1	0	1
ORTHO_7411	1	yes	1	1	0	1
ORTHO_7412	1	yes	1	1	0	1
ORTHO_7413	1	yes	1	1	0	1
ORTHO_7414	1	yes	1	1	0	1
ORTHO_7415	1	yes	1	1	0	1
ORTHO_7417	1	yes	1	1	1	0
ORTHO_7418	1	yes	1	0	1	1
ORTHO_7419	1	yes	1	1	0	1
ORTHO_7420	1	yes	1	1	0	1
ORTHO_7421	1	yes	1	1	0	1
ORTHO_7422	1	yes	1	0	1	1
ORTHO_7423	1	yes	1	1	0	1
ORTHO_7424	1	yes	1	1	0	1
ORTHO_7425	1	yes	1	0	1	1
ORTHO_7426	1	yes	1	1	0	1
ORTHO_7427	1	yes	1	1	0	1
ORTHO_7428	1	yes	1	1	0	1
ORTHO_7429	1	yes	1	1	0	1
ORTHO_7430	1	yes	1	1	0	1
ORTHO_7431	1	yes	1	1	0	1
ORTHO_7432	1	yes	1	1	0	1
ORTHO_7433	1	yes	1	1	0	1
ORTHO_7434	1	yes	1	1	0	1
ORTHO_7435	1	yes	1	1	0	1
ORTHO_7436	1	yes	1	0	1	1
ORTHO_7437	1	yes	1	1	0	1
ORTHO_7438	1	yes	1	1	0	1
ORTHO_7439	1	yes	0	1	1	1
ORTHO_7440	1	yes	1	1	0	1
ORTHO_7441	1	yes	1	1	0	1
ORTHO_7442	1	yes	1	1	0	1
ORTHO_7443	1	yes	1	1	0	1
ORTHO_7444	1	yes	1	1	0	1
ORTHO_7445	1	yes	1	1	0	1
ORTHO_7446	1	yes	1	0	1	1
ORTHO_7447	1	yes	1	1	0	1
ORTHO_7448	1	yes	1	1	0	1
ORTHO_7449	1	yes	1	1	0	1
ORTHO_7450	1	yes	1	0	1	1
ORTHO_7451	1	yes	1	1	0	1
ORTHO_7452	1	yes	1	0	1	1
ORTHO_7453	1	yes	0	1	1	1
ORTHO_7454	1	yes	0	1	1	1
ORTHO_7455	1	yes	1	1	0	1
ORTHO_7456	1	yes	1	1	0	1
ORTHO_7457	1	yes	1	1	0	1
ORTHO_7458	1	yes	1	0	1	1
ORTHO_7459	1	yes	1	1	0	1
ORTHO_7460	1	yes	1	1	0	1
ORTHO_7461	1	yes	1	0	1	1
ORTHO_7462	1	yes	1	0	1	1
ORTHO_7463	1	yes	1	1	0	1
ORTHO_7465	1	yes	1	1	0	1
ORTHO_7466	1	yes	1	1	0	1
ORTHO_7467	1	yes	1	1	0	1
ORTHO_7468	1	yes	1	1	0	1
ORTHO_7469	1	yes	1	1	1	0
ORTHO_7470	1	yes	1	1	0	1
ORTHO_7471	1	yes	1	1	0	1
ORTHO_7472	1	yes	0	1	1	1
ORTHO_7473	1	yes	1	1	0	1
ORTHO_7474	1	yes	1	1	0	1
ORTHO_7475	1	yes	1	1	0	1
ORTHO_7476	1	yes	1	1	1	0
ORTHO_7477	1	yes	1	1	0	1
ORTHO_7478	1	yes	1	1	0	1
ORTHO_7479	1	yes	1	1	0	1
ORTHO_7480	1	yes	1	1	0	1
ORTHO_7481	1	yes	1	1	0	1
ORTHO_7482	1	yes	1	0	1	1
ORTHO_7483	1	yes	1	1	0	1
ORTHO_7484	1	yes	0	1	1	1
ORTHO_7485	1	yes	1	1	0	1
ORTHO_7486	1	yes	1	1	0	1
ORTHO_7487	1	yes	1	1	0	1
ORTHO_7488	1	yes	1	1	0	1
ORTHO_7489	1	yes	0	1	1	1
ORTHO_7491	1	yes	1	0	1	1
ORTHO_7492	1	yes	1	1	0	1
ORTHO_7493	1	yes	1	1	0	1
ORTHO_7494	1	yes	1	1	0	1
ORTHO_7495	1	yes	1	1	0	1
ORTHO_7496	1	yes	1	1	0	1
ORTHO_7497	1	yes	1	1	0	1
ORTHO_7498	1	yes	1	1	0	1
ORTHO_7499	1	yes	1	0	1	1
ORTHO_7500	1	yes	1	1	0	1
ORTHO_7501	1	yes	1	1	0	1
ORTHO_7502	1	yes	0	1	1	1
ORTHO_7503	1	yes	1	0	1	1
ORTHO_7504	1	yes	0	1	1	1
ORTHO_7505	1	yes	1	0	1	1
ORTHO_7506	1	yes	1	1	0	1
ORTHO_7507	1	yes	1	1	0	1
ORTHO_7508	1	yes	1	1	0	1
ORTHO_7509	1	yes	1	0	1	1
ORTHO_7510	1	yes	1	1	0	1
ORTHO_7511	1	yes	1	1	0	1
ORTHO_7512	1	yes	1	1	0	1
ORTHO_7514	1	yes	1	1	0	1
ORTHO_7515	1	yes	1	1	0	1
ORTHO_7516	1	yes	1	1	0	1
ORTHO_7517	1	yes	1	1	0	1
ORTHO_7519	1	yes	1	1	0	1
ORTHO_7520	1	yes	1	1	0	1
ORTHO_7521	1	yes	1	1	0	1
ORTHO_7522	1	yes	0	1	1	1
ORTHO_7523	1	yes	1	1	0	1
ORTHO_7524	1	yes	1	0	1	1
ORTHO_7525	1	yes	1	1	0	1
ORTHO_7526	1	yes	1	1	0	1
ORTHO_7527	1	yes	1	1	0	1
ORTHO_7528	1	yes	1	1	0	1
ORTHO_7529	1	yes	1	1	0	1
ORTHO_7530	1	yes	1	1	0	1
ORTHO_7531	1	yes	1	1	0	1
ORTHO_7532	1	yes	1	1	0	1
ORTHO_7533	1	yes	1	1	0	1
ORTHO_7534	1	yes	1	1	0	1
ORTHO_7535	1	yes	1	1	0	1
ORTHO_7536	1	yes	1	1	0	1
ORTHO_7537	1	yes	1	1	0	1
ORTHO_7538	1	yes	1	1	0	1
ORTHO_7540	1	yes	1	1	0	1
ORTHO_7541	1	yes	1	1	0	1
ORTHO_7542	1	yes	1	1	0	1
ORTHO_7543	1	yes	1	1	0	1
ORTHO_7544	1	yes	1	1	0	1
ORTHO_7545	1	yes	1	0	1	1
ORTHO_7546	1	yes	1	1	0	1
ORTHO_7548	1	yes	1	1	0	1
ORTHO_7549	1	yes	1	1	0	1
ORTHO_7550	1	yes	0	1	1	1
ORTHO_7551	1	yes	1	1	0	1
ORTHO_7552	1	yes	1	1	0	1
ORTHO_7553	1	yes	1	0	1	1
ORTHO_7554	1	yes	1	1	0	1
ORTHO_7555	1	yes	0	1	1	1
ORTHO_7556	1	yes	1	1	0	1
ORTHO_7557	1	yes	1	1	0	1
ORTHO_7558	1	yes	1	1	0	1
ORTHO_7559	1	yes	1	1	0	1
ORTHO_7560	1	yes	1	1	0	1
ORTHO_7561	1	yes	1	0	1	1
ORTHO_7563	1	yes	1	1	0	1
ORTHO_7564	1	yes	1	1	0	1
ORTHO_7565	1	yes	1	1	0	1
ORTHO_7566	1	yes	1	1	0	1
ORTHO_7567	1	yes	0	1	1	1
ORTHO_7568	1	yes	1	1	0	1
ORTHO_7569	1	yes	1	1	0	1
ORTHO_7570	1	yes	1	1	0	1
ORTHO_7571	1	yes	1	1	0	1
ORTHO_7572	1	yes	1	1	0	1
ORTHO_7573	1	yes	1	1	0	1
ORTHO_7574	1	yes	0	1	1	1
ORTHO_7575	1	yes	0	1	1	1
ORTHO_7577	1	yes	1	1	0	1
ORTHO_7578	1	yes	0	1	1	1
ORTHO_7579	1	yes	0	1	1	1
ORTHO_7580	1	yes	0	1	1	1
ORTHO_7581	1	yes	1	1	0	1
ORTHO_7582	1	yes	1	1	0	1
ORTHO_7583	1	yes	1	1	0	1
ORTHO_7584	1	yes	1	1	0	1
ORTHO_7585	1	yes	1	1	0	1
ORTHO_7586	1	yes	1	1	0	1
ORTHO_7587	1	yes	1	1	0	1
ORTHO_7588	1	yes	0	1	1	1
ORTHO_7589	1	yes	1	1	0	1
ORTHO_7590	1	yes	1	1	0	1
ORTHO_7591	1	yes	1	1	0	1
ORTHO_7592	1	yes	1	0	1	1
ORTHO_7593	1	yes	1	1	1	0
ORTHO_7595	1	yes	1	1	0	1
ORTHO_7596	1	yes	1	1	0	1
ORTHO_7597	1	yes	1	1	0	1
ORTHO_7598	1	yes	1	1	0	1
ORTHO_7599	1	yes	0	1	1	1
ORTHO_7600	1	yes	1	1	0	1
ORTHO_7601	1	yes	1	1	0	1
ORTHO_7602	1	yes	1	1	0	1
ORTHO_7603	1	yes	1	1	0	1
ORTHO_7604	1	yes	0	1	1	1
ORTHO_7605	1	yes	1	1	0	1
ORTHO_7606	1	yes	1	1	0	1
ORTHO_7607	1	yes	1	1	0	1
ORTHO_7608	1	yes	0	1	1	1
ORTHO_7610	1	yes	1	1	0	1
ORTHO_7611	1	yes	1	1	0	1
ORTHO_7612	1	yes	0	1	1	1
ORTHO_7613	1	yes	1	0	1	1
ORTHO_7614	1	yes	1	1	0	1
ORTHO_7615	1	yes	0	1	1	1
ORTHO_7616	1	yes	1	1	0	1
ORTHO_7617	1	yes	1	1	0	1
ORTHO_7618	1	yes	1	0	1	1
ORTHO_7619	1	yes	1	1	0	1
ORTHO_7620	1	yes	1	1	0	1
ORTHO_7621	1	yes	1	1	0	1
ORTHO_7622	1	yes	1	1	0	1
ORTHO_7623	1	yes	1	1	0	1
ORTHO_7624	1	yes	1	1	0	1
ORTHO_7625	1	yes	1	1	0	1
ORTHO_7626	1	yes	1	1	0	1
ORTHO_7627	1	yes	0	1	1	1
ORTHO_7628	1	yes	0	1	1	1
ORTHO_7630	1	yes	1	1	0	1
ORTHO_7632	1	yes	1	1	1	0
ORTHO_7633	1	yes	1	1	0	1
ORTHO_7634	1	yes	0	1	1	1
ORTHO_7635	1	yes	1	1	0	1
ORTHO_7636	1	yes	1	1	0	1
ORTHO_7637	1	yes	1	1	0	1
ORTHO_7638	1	yes	0	1	1	1
ORTHO_7639	1	yes	1	1	0	1
ORTHO_7640	1	yes	1	1	0	1
ORTHO_7641	1	yes	1	1	0	1
ORTHO_7642	1	yes	1	1	0	1
ORTHO_7643	1	yes	0	1	1	1
ORTHO_7644	1	yes	1	1	0	1
ORTHO_7645	1	yes	1	1	0	1
ORTHO_7646	1	yes	1	1	0	1
ORTHO_7647	1	yes	1	1	0	1
ORTHO_7648	1	yes	1	1	0	1
ORTHO_7649	1	yes	1	1	0	1
ORTHO_7650	1	yes	0	1	1	1
ORTHO_7651	1	yes	1	1	0	1
ORTHO_7652	1	yes	1	0	1	1
ORTHO_7653	1	yes	1	1	0	1
ORTHO_7654	1	yes	0	1	1	1
ORTHO_7655	1	yes	1	1	0	1
ORTHO_7656	1	yes	1	1	0	1
ORTHO_7657	1	yes	1	1	0	1
ORTHO_7658	1	yes	1	1	1	0
ORTHO_7659	1	yes	1	1	0	1
ORTHO_7660	1	yes	1	1	0	1
ORTHO_7661	1	yes	1	0	1	1
ORTHO_7662	1	yes	0	1	1	1
ORTHO_7663	1	yes	1	0	1	1
ORTHO_7664	1	yes	1	1	0	1
ORTHO_7666	1	yes	1	0	1	1
ORTHO_7667	1	yes	1	1	0	1
ORTHO_7668	1	yes	1	1	0	1
ORTHO_7669	1	yes	1	1	0	1
ORTHO_7670	1	yes	1	1	0	1
ORTHO_7671	1	yes	1	1	0	1
ORTHO_7672	1	yes	0	1	1	1
ORTHO_7673	1	yes	1	1	0	1
ORTHO_7674	1	yes	1	1	0	1
ORTHO_7675	1	yes	1	1	0	1
ORTHO_7677	1	yes	1	0	1	1
ORTHO_7678	1	yes	1	0	1	1
ORTHO_7679	1	yes	1	1	0	1
ORTHO_7681	1	yes	1	0	1	1
ORTHO_7682	1	yes	1	1	0	1
ORTHO_7684	1	yes	1	1	0	1
ORTHO_7685	1	yes	1	1	0	1
ORTHO_7686	1	yes	1	1	0	1
ORTHO_7687	1	yes	1	1	0	1
ORTHO_7688	1	yes	1	1	1	0
ORTHO_7689	1	yes	0	1	1	1
ORTHO_7690	1	yes	1	1	0	1
ORTHO_7691	1	yes	0	1	1	1
ORTHO_7692	1	yes	1	1	0	1
ORTHO_7693	1	yes	1	1	0	1
ORTHO_7694	1	yes	1	1	0	1
ORTHO_7696	1	yes	1	1	0	1
ORTHO_7697	1	yes	1	1	0	1
ORTHO_7698	1	yes	1	1	0	1
ORTHO_7699	1	yes	1	1	0	1
ORTHO_7700	1	yes	1	1	0	1
ORTHO_7701	1	yes	1	1	0	1
ORTHO_7702	1	yes	1	1	0	1
ORTHO_7703	1	yes	1	1	0	1
ORTHO_7704	1	yes	1	1	0	1
ORTHO_7705	1	yes	1	1	0	1
ORTHO_7706	1	yes	0	1	1	1
ORTHO_7707	1	yes	1	0	1	1
ORTHO_7708	1	yes	1	1	0	1
ORTHO_7709	1	yes	1	1	0	1
ORTHO_7710	1	yes	0	1	1	1
ORTHO_7711	1	yes	0	1	1	1
ORTHO_7712	1	yes	1	1	0	1
ORTHO_7713	1	yes	1	1	0	1
ORTHO_7714	1	yes	1	1	0	1
ORTHO_7715	1	yes	1	1	1	0
ORTHO_7716	1	yes	1	1	1	0
ORTHO_7717	1	yes	0	1	1	1
ORTHO_7718	1	yes	1	1	0	1
ORTHO_7721	1	yes	1	0	1	1
ORTHO_7722	1	yes	1	1	0	1
ORTHO_7723	1	yes	1	1	0	1
ORTHO_7724	1	yes	1	0	1	1
ORTHO_7725	1	yes	1	1	0	1
ORTHO_7726	1	yes	1	0	1	1
ORTHO_7727	1	yes	1	1	0	1
ORTHO_7728	1	yes	1	1	0	1
ORTHO_7729	1	yes	1	1	0	1
ORTHO_7730	1	yes	1	1	0	1
ORTHO_7731	1	yes	1	1	0	1
ORTHO_7732	1	yes	1	1	0	1
ORTHO_7734	1	yes	1	1	0	1
ORTHO_7735	1	yes	1	1	0	1
ORTHO_7736	1	yes	1	1	0	1
ORTHO_7737	1	yes	1	0	1	1
ORTHO_7738	1	yes	1	1	0	1
ORTHO_7739	1	yes	0	1	1	1
ORTHO_7740	1	yes	1	1	0	1
ORTHO_7741	1	yes	1	1	0	1
ORTHO_7742	1	yes	1	1	0	1
ORTHO_7743	1	yes	1	1	0	1
ORTHO_7744	1	yes	1	1	0	1
ORTHO_7745	1	yes	1	1	0	1
ORTHO_7746	1	yes	1	1	0	1
ORTHO_7747	1	yes	1	1	0	1
ORTHO_7748	1	yes	1	1	0	1
ORTHO_7749	1	yes	1	1	0	1
ORTHO_7750	1	yes	0	1	1	1
ORTHO_7751	1	yes	1	1	0	1
ORTHO_7752	1	yes	1	1	0	1
ORTHO_7753	1	yes	1	1	0	1
ORTHO_7754	1	yes	1	0	1	1
ORTHO_7755	1	yes	1	1	0	1
ORTHO_7756	1	yes	0	1	1	1
ORTHO_7757	1	yes	0	1	1	1
ORTHO_7758	1	yes	0	1	1	1
ORTHO_7760	1	yes	1	1	0	1
ORTHO_7761	1	yes	0	1	1	1
ORTHO_7762	1	yes	1	1	0	1
ORTHO_7763	1	yes	1	1	0	1
ORTHO_7764	1	yes	1	1	0	1
ORTHO_7765	1	yes	1	1	0	1
ORTHO_7766	1	yes	1	1	0	1
ORTHO_7767	1	yes	1	1	0	1
ORTHO_7768	1	yes	1	1	0	1
ORTHO_7769	1	yes	1	1	0	1
ORTHO_7770	1	yes	1	1	0	1
ORTHO_7771	1	yes	1	1	0	1
ORTHO_7772	1	yes	1	0	1	1
ORTHO_7773	1	yes	1	1	0	1
ORTHO_7774	1	yes	1	1	0	1
ORTHO_7775	1	yes	1	1	0	1
ORTHO_7777	1	yes	1	1	0	1
ORTHO_7778	1	yes	1	1	0	1
ORTHO_7779	1	yes	0	1	1	1
ORTHO_7780	1	yes	1	1	0	1
ORTHO_7782	1	yes	0	1	1	1
ORTHO_7783	1	yes	0	1	1	1
ORTHO_7784	1	yes	1	1	0	1
ORTHO_7785	1	yes	1	1	0	1
ORTHO_7786	1	yes	1	1	0	1
ORTHO_7787	1	yes	1	1	0	1
ORTHO_7788	1	yes	1	1	0	1
ORTHO_7790	1	yes	1	1	0	1
ORTHO_7791	1	yes	1	1	0	1
ORTHO_7792	1	yes	1	1	0	1
ORTHO_7793	1	yes	1	1	0	1
ORTHO_7794	1	yes	1	1	0	1
ORTHO_7795	1	yes	1	1	0	1
ORTHO_7796	1	yes	1	0	1	1
ORTHO_7797	1	yes	0	1	1	1
ORTHO_7798	1	yes	1	1	0	1
ORTHO_7799	1	yes	1	0	1	1
ORTHO_7800	1	yes	1	1	0	1
ORTHO_7801	1	yes	1	1	0	1
ORTHO_7803	1	yes	1	1	0	1
ORTHO_7804	1	yes	0	1	1	1
ORTHO_7805	1	yes	1	1	1	0
ORTHO_7807	1	yes	1	1	0	1
ORTHO_7808	1	yes	1	1	0	1
ORTHO_7809	1	yes	0	1	1	1
ORTHO_7811	1	yes	1	1	0	1
ORTHO_7812	1	yes	1	1	0	1
ORTHO_7813	1	yes	1	0	1	1
ORTHO_7814	1	yes	1	1	0	1
ORTHO_7815	1	yes	1	1	0	1
ORTHO_7816	1	yes	1	1	0	1
ORTHO_7818	1	yes	1	1	0	1
ORTHO_7820	1	yes	1	1	0	1
ORTHO_7821	1	yes	1	1	0	1
ORTHO_7822	1	yes	0	1	1	1
ORTHO_7823	1	yes	1	1	0	1
ORTHO_7824	1	yes	1	1	0	1
ORTHO_7825	1	yes	1	1	0	1
ORTHO_7826	1	yes	0	1	1	1
ORTHO_7827	1	yes	1	1	0	1
ORTHO_7828	1	yes	1	1	0	1
ORTHO_7829	1	yes	1	1	0	1
ORTHO_7830	1	yes	1	1	0	1
ORTHO_7831	1	yes	1	1	0	1
ORTHO_7832	1	yes	1	1	0	1
ORTHO_7833	1	yes	1	1	0	1
ORTHO_7834	1	yes	0	1	1	1
ORTHO_7835	1	yes	1	1	0	1
ORTHO_7836	1	yes	1	0	1	1
ORTHO_7837	1	yes	1	1	0	1
ORTHO_7839	1	yes	1	1	0	1
ORTHO_7840	1	yes	1	1	0	1
ORTHO_7841	1	yes	1	1	0	1
ORTHO_7842	1	yes	0	1	1	1
ORTHO_7843	1	yes	1	1	0	1
ORTHO_7844	1	yes	1	1	0	1
ORTHO_7845	1	yes	1	1	0	1
ORTHO_7846	1	yes	1	1	0	1
ORTHO_7847	1	yes	1	0	1	1
ORTHO_7848	1	yes	1	1	0	1
ORTHO_7849	1	yes	1	1	0	1
ORTHO_7850	1	yes	1	1	0	1
ORTHO_7851	1	yes	1	1	0	1
ORTHO_7852	1	yes	1	1	0	1
ORTHO_7853	1	yes	1	1	0	1
ORTHO_7854	1	yes	0	1	1	1
ORTHO_7855	1	yes	1	0	1	1
ORTHO_7856	1	yes	0	1	1	1
ORTHO_7857	1	yes	0	1	1	1
ORTHO_7858	1	yes	1	1	0	1
ORTHO_7859	1	yes	1	1	0	1
ORTHO_7860	1	yes	1	1	0	1
ORTHO_7861	1	yes	1	1	0	1
ORTHO_7862	1	yes	1	1	0	1
ORTHO_7863	1	yes	0	1	1	1
ORTHO_7864	1	yes	1	1	0	1
ORTHO_7865	1	yes	1	1	0	1
ORTHO_7866	1	yes	1	1	0	1
ORTHO_7867	1	yes	1	1	0	1
ORTHO_7868	1	yes	0	1	1	1
ORTHO_7869	1	yes	1	1	0	1
ORTHO_7870	1	yes	0	1	1	1
ORTHO_7871	1	yes	1	1	0	1
ORTHO_7872	1	yes	0	1	1	1
ORTHO_7873	1	yes	0	1	1	1
ORTHO_7874	1	yes	1	1	0	1
ORTHO_7875	1	yes	1	1	0	1
ORTHO_7876	1	yes	1	1	0	1
ORTHO_7877	1	yes	0	1	1	1
ORTHO_7878	1	yes	1	1	1	0
ORTHO_7879	1	yes	1	1	0	1
ORTHO_7880	1	yes	1	1	0	1
ORTHO_7881	1	yes	1	1	0	1
ORTHO_7882	1	yes	1	1	0	1
ORTHO_7883	1	yes	0	1	1	1
ORTHO_7884	1	yes	1	1	0	1
ORTHO_7885	1	yes	1	1	0	1
ORTHO_7886	1	yes	0	1	1	1
ORTHO_7887	1	yes	1	1	0	1
ORTHO_7888	1	yes	1	1	0	1
ORTHO_7889	1	yes	1	1	1	0
ORTHO_7890	1	yes	1	1	0	1
ORTHO_7891	1	yes	1	1	0	1
ORTHO_7892	1	yes	1	1	0	1
ORTHO_7893	1	yes	1	1	0	1
ORTHO_7894	1	yes	0	1	1	1
ORTHO_7896	1	yes	1	1	0	1
ORTHO_7897	1	yes	1	1	0	1
ORTHO_7898	1	yes	1	1	0	1
ORTHO_7899	1	yes	0	1	1	1
ORTHO_7900	1	yes	1	1	0	1
ORTHO_7901	1	yes	1	1	0	1
ORTHO_7902	1	yes	1	1	0	1
ORTHO_7903	1	yes	1	1	0	1
ORTHO_7904	1	yes	1	1	0	1
ORTHO_7905	1	yes	1	1	0	1
ORTHO_7906	1	yes	1	1	0	1
ORTHO_7907	1	yes	0	1	1	1
ORTHO_7908	1	yes	0	1	1	1
ORTHO_7909	1	yes	1	1	0	1
ORTHO_7910	1	yes	1	1	0	1
ORTHO_7911	1	yes	1	0	1	1
ORTHO_7912	1	yes	1	1	0	1
ORTHO_7913	1	yes	1	0	1	1
ORTHO_7914	1	yes	1	1	0	1
ORTHO_7915	1	yes	1	1	0	1
ORTHO_7916	1	yes	1	1	0	1
ORTHO_7917	1	yes	1	1	0	1
ORTHO_7918	1	yes	0	1	1	1
ORTHO_7919	1	yes	1	0	1	1
ORTHO_7920	1	yes	1	0	1	1
ORTHO_7921	1	yes	1	1	0	1
ORTHO_7922	1	yes	1	0	1	1
ORTHO_7923	1	yes	1	1	0	1
ORTHO_7924	1	yes	1	1	0	1
ORTHO_7925	1	yes	1	0	1	1
ORTHO_7926	1	yes	1	1	0	1
ORTHO_7928	1	yes	1	0	1	1
ORTHO_7929	1	yes	1	1	0	1
ORTHO_7930	1	yes	1	1	0	1
ORTHO_7932	1	yes	1	1	0	1
ORTHO_7934	1	yes	1	1	0	1
ORTHO_7935	1	yes	1	1	0	1
ORTHO_7936	1	yes	0	1	1	1
ORTHO_7937	1	yes	1	1	0	1
ORTHO_7938	1	yes	1	1	0	1
ORTHO_7939	1	yes	1	1	0	1
ORTHO_7940	1	yes	1	1	0	1
ORTHO_7941	1	yes	1	0	1	1
ORTHO_7942	1	yes	1	1	0	1
ORTHO_7943	1	yes	1	1	0	1
ORTHO_7944	1	yes	1	1	0	1
ORTHO_7945	1	yes	1	1	0	1
ORTHO_7946	1	yes	0	1	1	1
ORTHO_7947	1	yes	1	1	0	1
ORTHO_7949	1	yes	1	1	0	1
ORTHO_7950	1	yes	1	1	0	1
ORTHO_7951	1	yes	1	1	0	1
ORTHO_7952	1	yes	0	1	1	1
ORTHO_7953	1	yes	1	0	1	1
ORTHO_7954	1	yes	1	1	0	1
ORTHO_7955	1	yes	1	0	1	1
ORTHO_7956	1	yes	1	1	0	1
ORTHO_7957	1	yes	1	1	0	1
ORTHO_7958	1	yes	1	1	0	1
ORTHO_7959	1	yes	1	1	0	1
ORTHO_7960	1	yes	1	1	0	1
ORTHO_7961	1	yes	1	1	0	1
ORTHO_7963	1	yes	1	0	1	1
ORTHO_7966	1	yes	1	1	0	1
ORTHO_7967	1	yes	1	1	0	1
ORTHO_7968	1	yes	0	1	1	1
ORTHO_7969	1	yes	1	1	1	0
ORTHO_7970	1	yes	1	1	0	1
ORTHO_7971	1	yes	0	1	1	1
ORTHO_7972	1	yes	1	1	0	1
ORTHO_7973	1	yes	1	1	0	1
ORTHO_7974	1	yes	1	1	0	1
ORTHO_7975	1	yes	0	1	1	1
ORTHO_7976	1	yes	1	1	0	1
ORTHO_7978	1	yes	0	1	1	1
ORTHO_7979	1	yes	1	1	0	1
ORTHO_7980	1	yes	1	1	0	1
ORTHO_7981	1	yes	1	1	0	1
ORTHO_7982	1	yes	1	1	0	1
ORTHO_7983	1	yes	1	1	0	1
ORTHO_7984	1	yes	0	1	1	1
ORTHO_7985	1	yes	1	1	0	1
ORTHO_7986	1	yes	0	1	1	1
ORTHO_7987	1	yes	0	1	1	1
ORTHO_7988	1	yes	1	1	0	1
ORTHO_7989	1	yes	1	1	0	1
ORTHO_7990	1	yes	1	1	0	1
ORTHO_7991	1	yes	0	1	1	1
ORTHO_7992	1	yes	1	1	0	1
ORTHO_7993	1	yes	1	1	0	1
ORTHO_7994	1	yes	1	1	0	1
ORTHO_7995	1	yes	1	1	0	1
ORTHO_7996	1	yes	1	0	1	1
ORTHO_7997	1	yes	1	1	0	1
ORTHO_7998	1	yes	1	1	0	1
ORTHO_7999	1	yes	1	1	0	1
ORTHO_8000	1	yes	1	1	0	1
ORTHO_8002	1	yes	0	1	1	1
ORTHO_8003	1	yes	1	1	0	1
ORTHO_8004	1	yes	1	1	0	1
ORTHO_8005	1	yes	1	1	0	1
ORTHO_8195	1	yes	1	1	1	0
ORTHO_8196	1	yes	1	1	1	0
ORTHO_8197	1	yes	1	1	1	0
ORTHO_8198	1	yes	1	1	1	0
ORTHO_8200	1	yes	1	1	1	0
ORTHO_8201	1	yes	1	1	1	0
ORTHO_8202	1	yes	1	1	1	0
ORTHO_8206	1	yes	1	1	1	0
ORTHO_8207	1	yes	1	1	1	0
ORTHO_8208	1	yes	1	1	1	0
ORTHO_8209	1	yes	1	1	1	0
ORTHO_8210	1	yes	1	1	1	0
ORTHO_8212	1	yes	1	1	1	0
ORTHO_8214	1	yes	1	1	1	0
ORTHO_8215	1	yes	1	1	1	0
ORTHO_8216	1	yes	1	1	1	0
ORTHO_8217	1	yes	1	1	1	0
ORTHO_8218	1	yes	1	1	1	0
ORTHO_8219	1	yes	1	1	1	0
ORTHO_8220	1	yes	1	1	1	0
ORTHO_8221	1	yes	1	1	1	0
ORTHO_8222	1	yes	1	1	1	0
ORTHO_8223	1	yes	1	1	1	0
ORTHO_8224	1	yes	1	1	1	0
ORTHO_8228	1	yes	1	1	1	0
ORTHO_8229	1	yes	1	1	1	0
ORTHO_8230	1	yes	1	1	1	0
ORTHO_8236	1	yes	1	1	1	0
ORTHO_8237	1	yes	1	1	1	0
ORTHO_8239	1	yes	1	1	1	0
ORTHO_8240	1	yes	1	1	1	0
ORTHO_8242	1	yes	1	1	1	0
ORTHO_8244	1	yes	1	1	1	0
ORTHO_8245	1	yes	1	1	1	0
ORTHO_8247	1	yes	1	1	1	0
ORTHO_8249	1	yes	1	1	1	0
ORTHO_8252	1	yes	1	1	1	0
ORTHO_8253	1	yes	1	1	1	0
ORTHO_8254	1	yes	1	1	1	0
ORTHO_8255	1	yes	1	1	1	0
ORTHO_8256	1	yes	1	1	1	0
ORTHO_8258	1	yes	1	1	1	0
ORTHO_8259	1	yes	1	1	1	0
ORTHO_8260	1	yes	1	1	1	0
ORTHO_8262	1	yes	1	1	1	0
ORTHO_8263	1	yes	1	1	1	0
ORTHO_8264	1	yes	1	1	1	0
ORTHO_8265	1	yes	1	1	1	0
ORTHO_8267	1	yes	1	1	1	0
ORTHO_8269	1	yes	1	1	1	0
ORTHO_8270	1	yes	1	1	1	0
ORTHO_8272	1	yes	1	1	1	0
ORTHO_8274	1	yes	1	1	1	0
ORTHO_8275	1	yes	1	1	1	0
ORTHO_8276	1	yes	1	1	1	0
ORTHO_8277	1	yes	1	1	1	0
ORTHO_8278	1	yes	1	1	1	0
ORTHO_8279	1	yes	1	1	1	0
ORTHO_8280	1	yes	1	1	1	0
ORTHO_8282	1	yes	1	1	1	0
ORTHO_8283	1	yes	1	1	1	0
ORTHO_8284	1	yes	1	1	1	0
ORTHO_8285	1	yes	1	1	1	0
ORTHO_8286	1	yes	1	1	1	0
ORTHO_8287	1	yes	1	1	1	0
ORTHO_8288	1	yes	1	1	1	0
ORTHO_8289	1	yes	1	1	1	0
ORTHO_8291	1	yes	1	1	1	0
ORTHO_8292	1	yes	1	1	1	0
